Country,Date,Interest Rate
RU,2010-02,8.5
RU,2010-03,8.25
RU,2010-04,8.0
RU,2010-05,7.75
RU,2010-06,7.75
RU,2010-07,7.75
RU,2010-08,7.75
RU,2010-09,7.75
RU,2010-10,7.75
RU,2010-11,7.75
RU,2010-12,7.75
RU,2011-01,7.75
RU,2011-02,8.0
RU,2011-03,8.0
RU,2011-04,8.0
RU,2011-05,8.25
RU,2011-06,8.25
RU,2011-07,8.25
RU,2011-08,8.25
RU,2011-09,8.25
RU,2011-10,8.25
RU,2011-11,8.25
RU,2011-12,8.0
RU,2012-01,8.0
RU,2012-02,8.0
RU,2012-03,8.0
RU,2012-04,8.0
RU,2012-05,8.0
RU,2012-06,8.25
RU,2012-07,8.0
RU,2012-08,8.0
RU,2012-09,8.25
RU,2012-10,8.25
RU,2012-11,8.25
RU,2012-12,8.25
RU,2013-01,8.25
RU,2013-02,8.25
RU,2013-03,8.25
RU,2013-04,8.25
RU,2013-05,8.25
RU,2013-06,8.25
RU,2013-07,8.25
RU,2013-08,8.25
RU,2013-09,5.5
RU,2013-10,5.5
RU,2013-11,5.5
RU,2013-12,5.5
RU,2014-01,5.5
RU,2014-02,5.5
RU,2014-03,7.0
RU,2014-04,7.5
RU,2014-05,7.5
RU,2014-06,7.5
RU,2014-07,8.0
RU,2014-08,8.0
RU,2014-09,8.0
RU,2014-10,8.0
RU,2014-11,9.5
RU,2014-12,17.0
RU,2015-01,17.0
RU,2015-02,15.0
RU,2015-03,14.0
RU,2015-04,14.0
RU,2015-05,12.5
RU,2015-06,11.5
RU,2015-07,11.5
RU,2015-08,11.0
RU,2015-09,11.0
RU,2015-10,11.0
RU,2015-11,11.0
RU,2015-12,11.0
RU,2016-01,11.0
RU,2016-02,11.0
RU,2016-03,11.0
RU,2016-04,11.0
RU,2016-05,11.0
RU,2016-06,10.5
RU,2016-07,10.5
RU,2016-08,10.5
RU,2016-09,10.0
RU,2016-10,10.0
RU,2016-11,10.0
RU,2016-12,10.0
RU,2017-01,10.0
RU,2017-02,10.0
RU,2017-03,9.75
RU,2017-04,9.75
RU,2017-05,9.25
RU,2017-06,9.0
RU,2017-07,9.0
RU,2017-08,9.0
RU,2017-09,8.5
RU,2017-10,8.25
RU,2017-11,8.25
RU,2017-12,7.75
RU,2018-01,7.75
RU,2018-02,7.5
RU,2018-03,7.25
RU,2018-04,7.25
RU,2018-05,7.25
RU,2018-06,7.25
RU,2018-07,7.25
RU,2018-08,7.25
RU,2018-09,7.5
RU,2018-10,7.5
RU,2018-11,7.5
RU,2018-12,7.75
RU,2019-01,7.75
RU,2019-02,7.75
RU,2019-03,7.75
RU,2019-04,7.75
RU,2019-05,7.75
RU,2019-06,7.5
RU,2019-07,7.25
RU,2019-08,7.25
RU,2019-09,7.0
RU,2019-10,6.5
RU,2019-11,6.5
RU,2019-12,6.25
RU,2020-01,6.25
RU,2020-02,6.0
RU,2020-03,6.0
RU,2020-04,5.5
RU,2020-05,5.5
RU,2020-06,4.5
RU,2020-07,4.25
RU,2020-08,4.25
RU,2020-09,4.25
RU,2020-10,4.25
RU,2020-11,4.25
RU,2020-12,4.25
RU,2021-01,4.25
RU,2021-02,4.25
RU,2021-03,4.5
RU,2021-04,5.0
RU,2021-05,5.0
RU,2021-06,5.5
RU,2021-07,6.5
RU,2021-08,6.5
RU,2021-09,6.75
RU,2021-10,7.5
RU,2021-11,7.5
RU,2021-12,8.5
RU,2022-01,8.5
RU,2022-02,20.0
RU,2022-03,20.0
RU,2022-04,17.0
RU,2022-05,11.0
RU,2022-06,9.5
RU,2022-07,8.0
RU,2022-08,8.0
RU,2022-09,7.5
RU,2022-10,7.5
RU,2022-11,7.5
RU,2022-12,7.5
RU,2023-01,7.5
RU,2023-02,7.5
RU,2023-03,7.5
RU,2023-04,7.5
RU,2023-05,7.5
RU,2023-06,7.5
RU,2023-07,8.5
RU,2023-08,12.0
RU,2023-09,13.0
RU,2023-10,15.0
RU,2023-11,15.0
RU,2023-12,16.0
RU,2024-01,16.0
RU,2024-02,16.0
RU,2024-03,16.0
RU,2024-04,16.0
RU,2024-05,16.0
RU,2024-06,16.0
RU,2024-07,18.0
RU,2024-08,18.0
RU,2024-09,19.0
RU,2024-10,21.0
RS,2000-01,26.34
RS,2000-02,28.39
RS,2000-03,26.34
RS,2000-04,27.33
RS,2000-05,26.34
RS,2000-06,27.33
RS,2000-07,26.34
RS,2000-08,26.34
RS,2000-09,27.33
RS,2000-10,26.34
RS,2000-11,27.33
RS,2000-12,26.34
RS,2001-01,26.26
RS,2001-02,29.45
RS,2001-03,12.43
RS,2001-04,12.87
RS,2001-05,12.43
RS,2001-06,25.73
RS,2001-07,24.81
RS,2001-08,20.55
RS,2001-09,21.3
RS,2001-10,16.43
RS,2001-11,17.02
RS,2001-12,16.43
RS,2002-01,16.43
RS,2002-02,13.85
RS,2002-03,12.43
RS,2002-04,11.0
RS,2002-05,11.0
RS,2002-06,9.5
RS,2002-07,9.5
RS,2002-08,9.5
RS,2002-09,9.5
RS,2002-10,9.5
RS,2002-11,9.5
RS,2002-12,9.5
RS,2003-01,9.0
RS,2003-02,9.0
RS,2003-03,9.0
RS,2003-04,9.0
RS,2003-05,9.0
RS,2003-06,9.0
RS,2003-07,9.0
RS,2003-08,9.0
RS,2003-09,9.0
RS,2003-10,9.0
RS,2003-11,9.0
RS,2003-12,9.0
RS,2004-01,8.5
RS,2004-02,8.5
RS,2004-03,8.5
RS,2004-04,8.5
RS,2004-05,8.5
RS,2004-06,8.5
RS,2004-07,8.5
RS,2004-08,8.5
RS,2004-09,8.5
RS,2004-10,8.5
RS,2004-11,8.5
RS,2004-12,8.5
RS,2005-01,8.5
RS,2005-02,8.5
RS,2005-03,8.5
RS,2005-04,8.5
RS,2005-05,8.5
RS,2005-06,8.5
RS,2005-07,8.5
RS,2005-08,8.5
RS,2005-09,8.5
RS,2005-10,8.5
RS,2005-11,8.5
RS,2005-12,8.5
RS,2006-01,8.5
RS,2006-02,8.5
RS,2006-03,8.5
RS,2006-04,8.5
RS,2006-05,8.5
RS,2006-06,8.5
RS,2006-07,8.5
RS,2006-08,8.5
RS,2006-09,18.0
RS,2006-10,18.0
RS,2006-11,16.5
RS,2006-12,14.0
RS,2007-01,13.0
RS,2007-02,13.0
RS,2007-03,10.5
RS,2007-04,10.5
RS,2007-05,10.0
RS,2007-06,9.5
RS,2007-07,9.5
RS,2007-08,9.75
RS,2007-09,9.75
RS,2007-10,9.5
RS,2007-11,9.5
RS,2007-12,10.0
RS,2008-01,10.0
RS,2008-02,11.5
RS,2008-03,14.5
RS,2008-04,15.25
RS,2008-05,15.75
RS,2008-06,15.75
RS,2008-07,15.75
RS,2008-08,15.75
RS,2008-09,15.75
RS,2008-10,15.75
RS,2008-11,17.75
RS,2008-12,17.75
RS,2009-01,16.5
RS,2009-02,16.5
RS,2009-03,16.5
RS,2009-04,14.0
RS,2009-05,14.0
RS,2009-06,13.0
RS,2009-07,12.0
RS,2009-08,12.0
RS,2009-09,12.0
RS,2009-10,11.0
RS,2009-11,10.0
RS,2009-12,9.5
RS,2010-01,9.5
RS,2010-02,9.5
RS,2010-03,9.0
RS,2010-04,8.5
RS,2010-05,8.0
RS,2010-06,8.0
RS,2010-07,8.0
RS,2010-08,8.5
RS,2010-09,9.0
RS,2010-10,9.5
RS,2010-11,10.5
RS,2010-12,11.5
RS,2011-01,12.0
RS,2011-02,12.0
RS,2011-03,12.25
RS,2011-04,12.5
RS,2011-05,12.5
RS,2011-06,12.0
RS,2011-07,11.75
RS,2011-08,11.75
RS,2011-09,11.25
RS,2011-10,10.75
RS,2011-11,10.0
RS,2011-12,9.75
RS,2012-01,9.5
RS,2012-02,9.5
RS,2012-03,9.5
RS,2012-04,9.5
RS,2012-05,9.5
RS,2012-06,10.0
RS,2012-07,10.25
RS,2012-08,10.5
RS,2012-09,10.5
RS,2012-10,10.75
RS,2012-11,10.95
RS,2012-12,11.25
RS,2013-01,11.5
RS,2013-02,11.75
RS,2013-03,11.75
RS,2013-04,11.75
RS,2013-05,11.25
RS,2013-06,11.0
RS,2013-07,11.0
RS,2013-08,11.0
RS,2013-09,11.0
RS,2013-10,10.5
RS,2013-11,10.0
RS,2013-12,9.5
RS,2014-01,9.5
RS,2014-02,9.5
RS,2014-03,9.5
RS,2014-04,9.5
RS,2014-05,9.0
RS,2014-06,8.5
RS,2014-07,8.5
RS,2014-08,8.5
RS,2014-09,8.5
RS,2014-10,8.5
RS,2014-11,8.0
RS,2014-12,8.0
RS,2015-01,8.0
RS,2015-02,8.0
RS,2015-03,7.5
RS,2015-04,7.0
RS,2015-05,6.5
RS,2015-06,6.0
RS,2015-07,6.0
RS,2015-08,5.5
RS,2015-09,5.0
RS,2015-10,4.5
RS,2015-11,4.5
RS,2015-12,4.5
RS,2016-01,4.5
RS,2016-02,4.25
RS,2016-03,4.25
RS,2016-04,4.25
RS,2016-05,4.25
RS,2016-06,4.25
RS,2016-07,4.0
RS,2016-08,4.0
RS,2016-09,4.0
RS,2016-10,4.0
RS,2016-11,4.0
RS,2016-12,4.0
RS,2017-01,4.0
RS,2017-02,4.0
RS,2017-03,4.0
RS,2017-04,4.0
RS,2017-05,4.0
RS,2017-06,4.0
RS,2017-07,4.0
RS,2017-08,4.0
RS,2017-09,3.75
RS,2017-10,3.5
RS,2017-11,3.5
RS,2017-12,3.5
RS,2018-01,3.5
RS,2018-02,3.5
RS,2018-03,3.25
RS,2018-04,3.0
RS,2018-05,3.0
RS,2018-06,3.0
RS,2018-07,3.0
RS,2018-08,3.0
RS,2018-09,3.0
RS,2018-10,3.0
RS,2018-11,3.0
RS,2018-12,3.0
RS,2019-01,3.0
RS,2019-02,3.0
RS,2019-03,3.0
RS,2019-04,3.0
RS,2019-05,3.0
RS,2019-06,3.0
RS,2019-07,2.75
RS,2019-08,2.5
RS,2019-09,2.5
RS,2019-10,2.5
RS,2019-11,2.25
RS,2019-12,2.25
RS,2020-01,2.25
RS,2020-02,2.25
RS,2020-03,1.75
RS,2020-04,1.5
RS,2020-05,1.5
RS,2020-06,1.25
RS,2020-07,1.25
RS,2020-08,1.25
RS,2020-09,1.25
RS,2020-10,1.25
RS,2020-11,1.25
RS,2020-12,1.0
RS,2021-01,1.0
RS,2021-02,1.0
RS,2021-03,1.0
RS,2021-04,1.0
RS,2021-05,1.0
RS,2021-06,1.0
RS,2021-07,1.0
RS,2021-08,1.0
RS,2021-09,1.0
RS,2021-10,1.0
RS,2021-11,1.0
RS,2021-12,1.0
RS,2022-01,1.0
RS,2022-02,1.0
RS,2022-03,1.0
RS,2022-04,1.5
RS,2022-05,2.0
RS,2022-06,2.5
RS,2022-07,2.75
RS,2022-08,3.0
RS,2022-09,3.5
RS,2022-10,4.0
RS,2022-11,4.5
RS,2022-12,5.0
RS,2023-01,5.25
RS,2023-02,5.5
RS,2023-03,5.75
RS,2023-04,6.0
RS,2023-05,6.0
RS,2023-06,6.25
RS,2023-07,6.5
RS,2023-08,6.5
RS,2023-09,6.5
RS,2023-10,6.5
RS,2023-11,6.5
RS,2023-12,6.5
RS,2024-01,6.5
RS,2024-02,6.5
RS,2024-03,6.5
RS,2024-04,6.5
RS,2024-05,6.5
RS,2024-06,6.25
RS,2024-07,6.0
RS,2024-08,6.0
RS,2024-09,5.75
RS,2024-10,5.75
BR,2000-01,19.0
BR,2000-02,19.0
BR,2000-03,18.5
BR,2000-04,18.5
BR,2000-05,18.5
BR,2000-06,17.5
BR,2000-07,16.5
BR,2000-08,16.5
BR,2000-09,16.5
BR,2000-10,16.5
BR,2000-11,16.5
BR,2000-12,15.75
BR,2001-01,15.25
BR,2001-02,15.25
BR,2001-03,15.75
BR,2001-04,16.25
BR,2001-05,16.75
BR,2001-06,18.25
BR,2001-07,19.0
BR,2001-08,19.0
BR,2001-09,19.0
BR,2001-10,19.0
BR,2001-11,19.0
BR,2001-12,19.0
BR,2002-01,19.0
BR,2002-02,18.75
BR,2002-03,18.5
BR,2002-04,18.5
BR,2002-05,18.5
BR,2002-06,18.5
BR,2002-07,18.0
BR,2002-08,18.0
BR,2002-09,18.0
BR,2002-10,21.0
BR,2002-11,22.0
BR,2002-12,25.0
BR,2003-01,25.5
BR,2003-02,26.5
BR,2003-03,26.5
BR,2003-04,26.5
BR,2003-05,26.5
BR,2003-06,26.0
BR,2003-07,24.5
BR,2003-08,22.0
BR,2003-09,20.0
BR,2003-10,19.0
BR,2003-11,17.5
BR,2003-12,16.5
BR,2004-01,16.5
BR,2004-02,16.5
BR,2004-03,16.25
BR,2004-04,16.0
BR,2004-05,16.0
BR,2004-06,16.0
BR,2004-07,16.0
BR,2004-08,16.0
BR,2004-09,16.25
BR,2004-10,16.75
BR,2004-11,17.25
BR,2004-12,17.75
BR,2005-01,18.25
BR,2005-02,18.75
BR,2005-03,19.25
BR,2005-04,19.5
BR,2005-05,19.75
BR,2005-06,19.75
BR,2005-07,19.75
BR,2005-08,19.75
BR,2005-09,19.5
BR,2005-10,19.0
BR,2005-11,18.5
BR,2005-12,18.0
BR,2006-01,17.25
BR,2006-02,17.25
BR,2006-03,16.5
BR,2006-04,15.75
BR,2006-05,15.75
BR,2006-06,15.25
BR,2006-07,14.75
BR,2006-08,14.25
BR,2006-09,14.25
BR,2006-10,13.75
BR,2006-11,13.25
BR,2006-12,13.25
BR,2007-01,13.0
BR,2007-02,13.0
BR,2007-03,12.75
BR,2007-04,12.5
BR,2007-05,12.5
BR,2007-06,12.0
BR,2007-07,11.5
BR,2007-08,11.5
BR,2007-09,11.25
BR,2007-10,11.25
BR,2007-11,11.25
BR,2007-12,11.25
BR,2008-01,11.25
BR,2008-02,11.25
BR,2008-03,11.25
BR,2008-04,11.75
BR,2008-05,11.75
BR,2008-06,12.25
BR,2008-07,13.0
BR,2008-08,13.0
BR,2008-09,13.75
BR,2008-10,13.75
BR,2008-11,13.75
BR,2008-12,13.75
BR,2009-01,12.75
BR,2009-02,12.75
BR,2009-03,11.25
BR,2009-04,10.25
BR,2009-05,10.25
BR,2009-06,9.25
BR,2009-07,8.75
BR,2009-08,8.75
BR,2009-09,8.75
BR,2009-10,8.75
BR,2009-11,8.75
BR,2009-12,8.75
BR,2010-01,8.75
BR,2010-02,8.75
BR,2010-03,8.75
BR,2010-04,9.5
BR,2010-05,9.5
BR,2010-06,10.25
BR,2010-07,10.75
BR,2010-08,10.75
BR,2010-09,10.75
BR,2010-10,10.75
BR,2010-11,10.75
BR,2010-12,10.75
BR,2011-01,11.25
BR,2011-02,11.25
BR,2011-03,11.75
BR,2011-04,12.0
BR,2011-05,12.0
BR,2011-06,12.25
BR,2011-07,12.5
BR,2011-08,12.5
BR,2011-09,12.0
BR,2011-10,11.5
BR,2011-11,11.5
BR,2011-12,11.0
BR,2012-01,10.5
BR,2012-02,10.5
BR,2012-03,9.75
BR,2012-04,9.0
BR,2012-05,8.5
BR,2012-06,8.5
BR,2012-07,8.0
BR,2012-08,7.5
BR,2012-09,7.5
BR,2012-10,7.25
BR,2012-11,7.25
BR,2012-12,7.25
BR,2013-01,7.25
BR,2013-02,7.25
BR,2013-03,7.25
BR,2013-04,7.5
BR,2013-05,8.0
BR,2013-06,8.0
BR,2013-07,8.5
BR,2013-08,9.0
BR,2013-09,9.0
BR,2013-10,9.5
BR,2013-11,10.0
BR,2013-12,10.0
BR,2014-01,10.5
BR,2014-02,10.75
BR,2014-03,10.75
BR,2014-04,11.0
BR,2014-05,11.0
BR,2014-06,11.0
BR,2014-07,11.0
BR,2014-08,11.0
BR,2014-09,11.0
BR,2014-10,11.25
BR,2014-11,11.25
BR,2014-12,11.75
BR,2015-01,12.25
BR,2015-02,12.25
BR,2015-03,12.75
BR,2015-04,13.25
BR,2015-05,13.25
BR,2015-06,13.75
BR,2015-07,14.25
BR,2015-08,14.25
BR,2015-09,14.25
BR,2015-10,14.25
BR,2015-11,14.25
BR,2015-12,14.25
BR,2016-01,14.25
BR,2016-02,14.25
BR,2016-03,14.25
BR,2016-04,14.25
BR,2016-05,14.25
BR,2016-06,14.25
BR,2016-07,14.25
BR,2016-08,14.25
BR,2016-09,14.25
BR,2016-10,14.0
BR,2016-11,14.0
BR,2016-12,13.75
BR,2017-01,13.0
BR,2017-02,12.25
BR,2017-03,12.25
BR,2017-04,11.25
BR,2017-05,11.25
BR,2017-06,10.25
BR,2017-07,9.25
BR,2017-08,9.25
BR,2017-09,8.25
BR,2017-10,7.5
BR,2017-11,7.5
BR,2017-12,7.0
BR,2018-01,7.0
BR,2018-02,6.75
BR,2018-03,6.5
BR,2018-04,6.5
BR,2018-05,6.5
BR,2018-06,6.5
BR,2018-07,6.5
BR,2018-08,6.5
BR,2018-09,6.5
BR,2018-10,6.5
BR,2018-11,6.5
BR,2018-12,6.5
BR,2019-01,6.5
BR,2019-02,6.5
BR,2019-03,6.5
BR,2019-04,6.5
BR,2019-05,6.5
BR,2019-06,6.5
BR,2019-07,6.5
BR,2019-08,6.0
BR,2019-09,5.5
BR,2019-10,5.0
BR,2019-11,5.0
BR,2019-12,4.5
BR,2020-01,4.5
BR,2020-02,4.25
BR,2020-03,3.75
BR,2020-04,3.75
BR,2020-05,3.0
BR,2020-06,2.25
BR,2020-07,2.25
BR,2020-08,2.0
BR,2020-09,2.0
BR,2020-10,2.0
BR,2020-11,2.0
BR,2020-12,2.0
BR,2021-01,2.0
BR,2021-02,2.0
BR,2021-03,2.75
BR,2021-04,2.75
BR,2021-05,3.5
BR,2021-06,4.25
BR,2021-07,4.25
BR,2021-08,5.25
BR,2021-09,6.25
BR,2021-10,7.75
BR,2021-11,7.75
BR,2021-12,9.25
BR,2022-01,9.25
BR,2022-02,10.75
BR,2022-03,11.75
BR,2022-04,11.75
BR,2022-05,12.75
BR,2022-06,13.25
BR,2022-07,13.25
BR,2022-08,13.75
BR,2022-09,13.75
BR,2022-10,13.75
BR,2022-11,13.75
BR,2022-12,13.75
BR,2023-01,13.75
BR,2023-02,13.75
BR,2023-03,13.75
BR,2023-04,13.75
BR,2023-05,13.75
BR,2023-06,13.75
BR,2023-07,13.75
BR,2023-08,13.25
BR,2023-09,12.75
BR,2023-10,12.75
BR,2023-11,12.25
BR,2023-12,11.75
BR,2024-01,11.75
BR,2024-02,11.25
BR,2024-03,10.75
BR,2024-04,10.75
BR,2024-05,10.5
BR,2024-06,10.5
BR,2024-07,10.5
BR,2024-08,10.5
BR,2024-09,10.75
BR,2024-10,10.75
PE,2000-01,2.75
PE,2000-02,2.75
PE,2000-03,2.5
PE,2000-04,2.5
PE,2000-05,2.5
PE,2000-06,2.5
PE,2000-07,2.5
PE,2000-08,2.5
PE,2000-09,2.5
PE,2000-10,2.5
PE,2000-11,2.5
PE,2000-12,2.75
PE,2001-01,2.75
PE,2001-02,3.0
PE,2001-03,3.0
PE,2001-04,3.0
PE,2001-05,3.0
PE,2001-06,3.0
PE,2001-07,3.0
PE,2001-08,3.0
PE,2001-09,3.0
PE,2001-10,3.0
PE,2001-11,3.0
PE,2001-12,3.0
PE,2002-01,3.0
PE,2002-02,3.0
PE,2002-03,3.0
PE,2002-04,3.25
PE,2002-05,3.5
PE,2002-06,3.75
PE,2002-07,4.0
PE,2002-08,4.25
PE,2002-09,4.5
PE,2002-10,4.5
PE,2002-11,4.5
PE,2002-12,4.5
PE,2003-01,4.5
PE,2003-02,4.5
PE,2003-03,4.5
PE,2003-04,4.5
PE,2003-05,4.5
PE,2003-06,4.5
PE,2003-07,4.5
PE,2003-08,4.5
PE,2003-09,4.5
PE,2003-10,4.5
PE,2003-11,4.75
PE,2003-12,4.75
PE,2004-01,5.0
PE,2004-02,5.0
PE,2004-03,5.0
PE,2004-04,5.0
PE,2004-05,5.25
PE,2004-06,5.25
PE,2004-07,5.25
PE,2004-08,5.5
PE,2004-09,5.5
PE,2004-10,5.75
PE,2004-11,6.0
PE,2004-12,6.25
PE,2005-01,6.5
PE,2005-02,6.5
PE,2005-03,6.5
PE,2005-04,6.5
PE,2005-05,6.5
PE,2005-06,6.25
PE,2005-07,6.0
PE,2005-08,5.0
PE,2005-09,4.0
PE,2005-10,3.0
PE,2005-11,2.0
PE,2005-12,1.25
PE,2006-01,1.25
PE,2006-02,1.25
PE,2006-03,1.25
PE,2006-04,1.25
PE,2006-05,1.25
PE,2006-06,1.25
PE,2006-07,1.25
PE,2006-08,1.25
PE,2006-09,1.5
PE,2006-10,1.75
PE,2006-11,2.0
PE,2006-12,2.5
PE,2007-01,3.0
PE,2007-02,3.0
PE,2007-03,3.0
PE,2007-04,3.0
PE,2007-05,3.25
PE,2007-06,3.5
PE,2007-07,3.75
PE,2007-08,4.0
PE,2007-09,4.25
PE,2007-10,4.25
PE,2007-11,4.25
PE,2007-12,4.25
PE,2008-01,4.25
PE,2008-02,4.25
PE,2008-03,4.25
PE,2008-04,4.25
PE,2008-05,4.25
PE,2008-06,4.25
PE,2008-07,4.25
PE,2008-08,4.25
PE,2008-09,4.25
PE,2008-10,4.25
PE,2008-11,4.25
PE,2008-12,4.25
PE,2009-01,4.25
PE,2009-02,4.25
PE,2009-03,4.25
PE,2009-04,4.25
PE,2009-05,4.25
PE,2009-06,4.25
PE,2009-07,4.25
PE,2009-08,4.25
PE,2009-09,4.25
PE,2009-10,4.25
PE,2009-11,4.25
PE,2009-12,4.25
PE,2010-01,4.25
PE,2010-02,4.25
PE,2010-03,4.0
PE,2010-04,4.0
PE,2010-05,4.0
PE,2010-06,4.0
PE,2010-07,4.0
PE,2010-08,4.0
PE,2010-09,4.0
PE,2010-10,4.0
PE,2010-11,3.75
PE,2010-12,3.75
PE,2011-01,3.5
PE,2011-02,3.5
PE,2011-03,3.5
PE,2011-04,3.5
PE,2011-05,3.25
PE,2011-06,3.25
PE,2011-07,3.25
PE,2011-08,3.25
PE,2011-09,3.25
PE,2011-10,3.25
PE,2011-11,3.25
PE,2011-12,3.25
PE,2012-01,3.5
PE,2012-02,3.5
PE,2012-03,3.5
PE,2012-04,3.75
PE,2012-05,4.0
PE,2012-06,4.25
PE,2012-07,4.25
PE,2012-08,4.25
PE,2012-09,4.25
PE,2012-10,4.25
PE,2012-11,4.25
PE,2012-12,4.25
PE,2013-01,4.25
PE,2013-02,4.25
PE,2013-03,4.25
PE,2013-04,4.25
PE,2013-05,4.25
PE,2013-06,4.25
PE,2013-07,4.25
PE,2013-08,4.25
PE,2013-09,4.0
PE,2013-10,4.0
PE,2013-11,3.75
PE,2013-12,3.75
PE,2014-01,3.5
PE,2014-02,3.5
PE,2014-03,3.25
PE,2014-04,3.25
PE,2014-05,3.0
PE,2014-06,3.0
PE,2014-07,2.75
PE,2014-08,2.75
PE,2014-09,2.75
PE,2014-10,2.75
PE,2014-11,2.75
PE,2014-12,2.75
PE,2015-01,2.75
PE,2015-02,2.75
PE,2015-03,2.75
PE,2015-04,2.75
PE,2015-05,2.75
PE,2015-06,2.75
PE,2015-07,2.75
PE,2015-08,2.75
PE,2015-09,2.75
PE,2015-10,2.75
PE,2015-11,2.75
PE,2015-12,2.5
PE,2016-01,2.5
PE,2016-02,2.5
PE,2016-03,2.25
PE,2016-04,2.25
PE,2016-05,2.25
PE,2016-06,2.25
PE,2016-07,1.25
PE,2016-08,0.25
PE,2016-09,0.25
PE,2016-10,0.25
PE,2016-11,0.25
PE,2016-12,0.25
PE,2017-01,0.25
PE,2017-02,0.25
PE,2017-03,0.25
PE,2017-04,0.25
PE,2017-05,0.25
PE,2017-06,0.25
PE,2017-07,0.25
PE,2017-08,0.25
PE,2017-09,0.25
PE,2017-10,0.25
PE,2017-11,0.25
PE,2017-12,0.5
PE,2018-01,1.0
PE,2018-02,1.5
PE,2018-03,2.0
PE,2018-04,2.5
PE,2018-05,3.0
PE,2018-06,3.5
PE,2018-07,4.0
PE,2018-08,4.5
PE,2018-09,5.0
PE,2018-10,5.5
PE,2018-11,6.0
PE,2018-12,6.5
PE,2019-01,6.75
PE,2019-02,7.0
PE,2019-03,7.25
PE,2019-04,7.5
PE,2019-05,7.75
PE,2019-06,7.75
PE,2019-07,7.75
PE,2019-08,7.75
PE,2019-09,7.75
PE,2019-10,7.75
PE,2019-11,7.75
PE,2019-12,7.75
PE,2020-01,7.5
PE,2020-02,7.25
PE,2020-03,7.0
PE,2020-04,6.75
PE,2020-05,6.5
PE,2020-06,6.25
PE,2020-07,6.25
PE,2020-08,6.0
PE,2020-09,5.75
PE,2020-10,5.75
PE,2020-11,5.75
PE,2020-12,5.5
PE,2021-01,5.25
PE,2021-02,5.25
NZ,2000-01,5.25
NZ,2000-02,5.25
NZ,2000-03,5.75
NZ,2000-04,6.0
NZ,2000-05,6.5
NZ,2000-06,6.5
NZ,2000-07,6.5
NZ,2000-08,6.5
NZ,2000-09,6.5
NZ,2000-10,6.5
NZ,2000-11,6.5
NZ,2000-12,6.5
NZ,2001-01,6.5
NZ,2001-02,6.5
NZ,2001-03,6.25
NZ,2001-04,6.0
NZ,2001-05,5.75
NZ,2001-06,5.75
NZ,2001-07,5.75
NZ,2001-08,5.75
NZ,2001-09,5.25
NZ,2001-10,5.25
NZ,2001-11,4.75
NZ,2001-12,4.75
NZ,2002-01,4.75
NZ,2002-02,4.75
NZ,2002-03,5.0
NZ,2002-04,5.25
NZ,2002-05,5.5
NZ,2002-06,5.5
NZ,2002-07,5.75
NZ,2002-08,5.75
NZ,2002-09,5.75
NZ,2002-10,5.75
NZ,2002-11,5.75
NZ,2002-12,5.75
NZ,2003-01,5.75
NZ,2003-02,5.75
NZ,2003-03,5.75
NZ,2003-04,5.5
NZ,2003-05,5.5
NZ,2003-06,5.25
NZ,2003-07,5.0
NZ,2003-08,5.0
NZ,2003-09,5.0
NZ,2003-10,5.0
NZ,2003-11,5.0
NZ,2003-12,5.0
NZ,2004-01,5.25
NZ,2004-02,5.25
NZ,2004-03,5.25
NZ,2004-04,5.5
NZ,2004-05,5.5
NZ,2004-06,5.75
NZ,2004-07,6.0
NZ,2004-08,6.0
NZ,2004-09,6.25
NZ,2004-10,6.5
NZ,2004-11,6.5
NZ,2004-12,6.5
NZ,2005-01,6.5
NZ,2005-02,6.5
NZ,2005-03,6.75
NZ,2005-04,6.75
NZ,2005-05,6.75
NZ,2005-06,6.75
NZ,2005-07,6.75
NZ,2005-08,6.75
NZ,2005-09,6.75
NZ,2005-10,7.0
NZ,2005-11,7.0
NZ,2005-12,7.25
NZ,2006-01,7.25
NZ,2006-02,7.25
NZ,2006-03,7.25
NZ,2006-04,7.25
NZ,2006-05,7.25
NZ,2006-06,7.25
NZ,2006-07,7.25
NZ,2006-08,7.25
NZ,2006-09,7.25
NZ,2006-10,7.25
NZ,2006-11,7.25
NZ,2006-12,7.25
NZ,2007-01,7.25
NZ,2007-02,7.25
NZ,2007-03,7.5
NZ,2007-04,7.75
NZ,2007-05,7.75
NZ,2007-06,8.0
NZ,2007-07,8.25
NZ,2007-08,8.25
NZ,2007-09,8.25
NZ,2007-10,8.25
NZ,2007-11,8.25
NZ,2007-12,8.25
NZ,2008-01,8.25
NZ,2008-02,8.25
NZ,2008-03,8.25
NZ,2008-04,8.25
NZ,2008-05,8.25
NZ,2008-06,8.25
NZ,2008-07,8.0
NZ,2008-08,8.0
NZ,2008-09,7.5
NZ,2008-10,6.5
NZ,2008-11,6.5
NZ,2008-12,5.0
NZ,2009-01,3.5
NZ,2009-02,3.5
NZ,2009-03,3.0
NZ,2009-04,2.5
NZ,2009-05,2.5
NZ,2009-06,2.5
NZ,2009-07,2.5
NZ,2009-08,2.5
NZ,2009-09,2.5
NZ,2009-10,2.5
NZ,2009-11,2.5
NZ,2009-12,2.5
NZ,2010-01,2.5
NZ,2010-02,2.5
NZ,2010-03,2.5
NZ,2010-04,2.5
NZ,2010-05,2.5
NZ,2010-06,2.75
NZ,2010-07,3.0
